1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000,67000,68000,69000,70000,71000,72000,73000,74000,75000,76000,77000,78000,79000,80000,81000,82000,83000,84000,85000,86000,87000,88000,89000,90000,91000,92000,93000,94000,95000,96000,97000,98000,99000,100000,
2,1,2,2,3,2,2,2,3,4,4,4,5,5,7,6,6,6,7,8,8,8,8,10,9,11,10,10,12,11,12,12,13,13,14,13,15,15,15,15,17,17,17,19,17,18,19,20,20,22,19,19,18,17,17,17,16,16,16,15,15,16,15,15,15,16,18,17,17,18,18,17,18,18,18,19,21,21,20,20,21,21,22,45,25,27,31,28,23,85,34,27,25,25,26,25,30,27,30,35,
