1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000,67000,68000,69000,70000,71000,72000,73000,74000,75000,76000,77000,78000,79000,80000,81000,82000,83000,84000,85000,86000,87000,88000,89000,90000,91000,92000,93000,94000,95000,96000,97000,98000,99000,100000,
1,1,4,3,4,4,5,3,6,5,6,4,6,10,7,12,7,13,12,11,10,9,11,10,10,13,16,10,10,15,9,16,14,10,21,33,14,23,13,17,21,20,28,15,35,18,26,21,23,21,17,23,20,27,22,21,34,25,28,44,22,32,30,22,23,117,32,31,28,30,34,42,30,29,46,32,55,31,33,43,54,37,70,55,48,35,47,64,31,55,48,36,54,45,57,56,50,54,44,89,
