1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000,67000,68000,69000,70000,71000,72000,73000,74000,75000,76000,77000,78000,79000,80000,81000,82000,83000,84000,85000,86000,87000,88000,89000,90000,91000,92000,93000,94000,95000,96000,97000,98000,99000,100000,
4,6,7,9,11,17,17,22,17,17,19,24,31,27,29,32,35,39,41,70,41,40,35,44,30,31,46,35,36,36,38,46,36,47,44,44,43,50,68,95,51,60,63,64,58,64,63,148,71,67,65,75,77,76,75,85,94,92,91,94,76,90,89,88,87,117,95,116,118,175,106,118,114,119,116,215,117,105,124,140,140,125,163,209,177,156,146,146,149,135,133,214,177,157,162,136,172,156,221,149,
