1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000,67000,68000,69000,70000,71000,72000,73000,74000,75000,76000,77000,78000,79000,80000,81000,82000,83000,84000,85000,86000,87000,88000,89000,90000,91000,92000,93000,94000,95000,96000,97000,98000,99000,100000,
2,4,4,5,7,7,9,10,10,11,10,13,14,15,15,17,21,22,31,23,21,20,20,18,17,19,20,20,20,19,24,24,33,23,29,29,25,28,34,53,31,29,41,38,32,35,35,36,38,40,42,46,44,44,44,47,68,47,53,57,38,53,48,45,57,83,55,79,60,57,71,61,73,76,68,183,92,60,76,84,70,70,87,95,94,78,82,84,81,117,83,145,87,105,99,92,99,97,134,95,
