1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000,67000,68000,69000,70000,71000,72000,73000,74000,75000,76000,77000,78000,79000,80000,81000,82000,83000,84000,85000,86000,87000,88000,89000,90000,91000,92000,93000,94000,95000,96000,97000,98000,99000,100000,
4,1,2,3,3,2,3,3,3,4,5,6,7,7,7,7,8,7,8,8,11,10,10,10,13,13,13,13,14,15,16,15,16,17,17,21,19,21,19,20,20,24,22,24,23,24,24,24,25,26,26,25,24,24,22,22,25,22,22,22,20,20,20,21,20,20,21,22,22,22,24,22,23,25,28,25,26,26,26,27,28,30,28,29,39,41,47,51,42,34,118,57,43,57,36,37,38,46,56,62,
