1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000,67000,68000,69000,70000,71000,72000,73000,74000,75000,76000,77000,78000,79000,80000,81000,82000,83000,84000,85000,86000,87000,88000,89000,90000,91000,92000,93000,94000,95000,96000,97000,98000,99000,100000,
23,6,9,16,20,23,24,30,30,29,37,37,39,62,46,55,54,58,66,63,68,65,66,55,60,52,54,64,66,69,64,73,78,69,83,83,92,77,83,113,150,102,94,134,110,106,109,127,169,163,139,130,123,155,127,188,171,175,168,148,185,149,158,158,164,173,206,196,210,227,481,218,209,205,227,256,346,228,218,211,259,235,363,304,248,273,268,321,295,257,267,384,281,353,300,322,347,313,335,338,
