1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000,67000,68000,69000,70000,71000,72000,73000,74000,75000,76000,77000,78000,79000,80000,81000,82000,83000,84000,85000,86000,87000,88000,89000,90000,91000,92000,93000,94000,95000,96000,97000,98000,99000,100000,
3,4,5,6,9,9,9,10,10,13,12,14,14,17,16,21,19,21,26,25,19,22,23,22,21,23,20,19,23,26,22,28,24,22,27,70,30,40,28,43,47,44,35,32,64,36,40,41,51,45,38,43,41,56,44,45,75,59,62,70,52,78,61,53,43,120,78,66,60,61,52,76,62,64,73,73,115,69,59,94,92,73,178,88,73,78,95,85,73,118,94,82,97,98,90,84,91,95,101,104,
