1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000,67000,68000,69000,70000,71000,72000,73000,74000,75000,76000,77000,78000,79000,80000,81000,82000,83000,84000,85000,86000,87000,88000,89000,90000,91000,92000,93000,94000,95000,96000,97000,98000,99000,100000,
1,1,1,1,2,1,2,2,2,2,2,3,2,3,3,4,4,4,4,5,4,5,5,6,6,7,6,7,7,8,10,9,9,8,9,11,10,9,10,10,12,12,12,11,11,12,12,13,13,13,14,13,13,11,11,12,13,12,13,10,12,11,11,11,12,11,11,14,12,13,13,13,14,13,12,14,14,16,16,15,17,17,19,18,24,26,37,39,21,24,65,42,42,33,25,27,23,28,26,57,
